date,admin1_bps_code,admin1_bps,cumulative_cases,cumulative_deaths,daily_hospitalizations,cases_measure,deaths_measure,hospitalizations_measure,link
10.30.2020,13,SUMATERA BARAT,14278,270,3976,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
10.31.2020,13,SUMATERA BARAT,14530,275,3962,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.01.2020,13,SUMATERA BARAT,14753,281,3935,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.02.2020,13,SUMATERA BARAT,14931,286,3856,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.03.2020,13,SUMATERA BARAT,15009,290,3678,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.04.2020,13,SUMATERA BARAT,15179,295,3180,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.05.2020,13,SUMATERA BARAT,15419,300,3042,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.06.2020,13,SUMATERA BARAT,15653,306,2979,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.07.2020,13,SUMATERA BARAT,15820,314,2871,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.08.2020,13,SUMATERA BARAT,16017,320,2822,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.09.2020,13,SUMATERA BARAT,16143,322,2762,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.10.2020,13,SUMATERA BARAT,16255,326,2572,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.11.2020,13,SUMATERA BARAT,16509,328,2705,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.12.2020,13,SUMATERA BARAT,16709,332,2757,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.13.2020,13,SUMATERA BARAT,16898,334,2819,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.14.2020,13,SUMATERA BARAT,17142,337,2913,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.15.2020,13,SUMATERA BARAT,17355,337,2988,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.16.2020,13,SUMATERA BARAT,17393,340,2943,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.17.2020,13,SUMATERA BARAT,17498,351,3000,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.18.2020,13,SUMATERA BARAT,17708,357,3057,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.19.2020,13,SUMATERA BARAT,17903,359,2749,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.20.2020,13,SUMATERA BARAT,18121,363,2644,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.21.2020,13,SUMATERA BARAT,18364,374,2552,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.22.2020,13,SUMATERA BARAT,18593,381,2331,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.23.2020,13,SUMATERA BARAT,18626,385,2199,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.24.2020,13,SUMATERA BARAT,18684,386,1825,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.25.2020,13,SUMATERA BARAT,18944,392,1747,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.26.2020,13,SUMATERA BARAT,19251,397,1902,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.27.2020,13,SUMATERA BARAT,19490,400,1888,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.28.2020,13,SUMATERA BARAT,19676,404,1860,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.29.2020,13,SUMATERA BARAT,19949,407,1938,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
11.30.2020,13,SUMATERA BARAT,20041,414,1807,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.01.2020,13,SUMATERA BARAT,20098,415,1745,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.02.2020,13,SUMATERA BARAT,20273,420,1699,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.03.2020,13,SUMATERA BARAT,20464,424,1735,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.04.2020,13,SUMATERA BARAT,20673,429,1728,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.05.2020,13,SUMATERA BARAT,20834,430,1737,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.06.2020,13,SUMATERA BARAT,20973,435,1670,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.07.2020,13,SUMATERA BARAT,21087,435,1671,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.08.2020,13,SUMATERA BARAT,21175,440,1590,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.09.2020,13,SUMATERA BARAT,21300,445,1551,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.10.2020,13,SUMATERA BARAT,21440,445,1413,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.11.2020,13,SUMATERA BARAT,21503,446,1222,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.12.2020,13,SUMATERA BARAT,21588,446,1268,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.13.2020,13,SUMATERA BARAT,21704,448,1137,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.14.2020,13,SUMATERA BARAT,21758,450,1138,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.15.2020,13,SUMATERA BARAT,21797,450,1034,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.16.2020,13,SUMATERA BARAT,21972,454,1051,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.17.2020,13,SUMATERA BARAT,22086,460,1031,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.18.2020,13,SUMATERA BARAT,22195,467,1006,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.19.2020,13,SUMATERA BARAT,22331,473,1102,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.20.2020,13,SUMATERA BARAT,22458,480,1109,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.21.2020,13,SUMATERA BARAT,22580,486,1123,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.22.2020,13,SUMATERA BARAT,22628,488,1062,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.23.2020,13,SUMATERA BARAT,22788,493,1178,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.24.2020,13,SUMATERA BARAT,22888,499,1243,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.25.2020,13,SUMATERA BARAT,22988,504,1318,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.26.2020,13,SUMATERA BARAT,23063,509,1377,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.27.2020,13,SUMATERA BARAT,23123,513,1307,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.28.2020,13,SUMATERA BARAT,23139,514,1207,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.29.2020,13,SUMATERA BARAT,23222,520,1155,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.30.2020,13,SUMATERA BARAT,23347,521,1136,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
12.31.2020,13,SUMATERA BARAT,23464,525,1124,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.01.2021,13,SUMATERA BARAT,23611,526,1155,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.02.2021,13,SUMATERA BARAT,23649,528,1066,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.03.2021,13,SUMATERA BARAT,23710,531,1008,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.04.2021,13,SUMATERA BARAT,23734,534,888,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.05.2021,13,SUMATERA BARAT,23806,536,817,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.06.2021,13,SUMATERA BARAT,23984,540,868,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.07.2021,13,SUMATERA BARAT,24155,544,1012,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.08.2021,13,SUMATERA BARAT,24322,544,1156,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.09.2021,13,SUMATERA BARAT,24504,545,1318,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.10.2021,13,SUMATERA BARAT,24509,545,1311,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.11.2021,13,SUMATERA BARAT,24509,548,1284,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.12.2021,13,SUMATERA BARAT,24620,552,1372,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.13.2021,13,SUMATERA BARAT,24790,556,1495,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.14.2021,13,SUMATERA BARAT,25059,557,1723,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.15.2021,13,SUMATERA BARAT,25250,562,1876,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.16.2021,13,SUMATERA BARAT,25432,565,2026,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.17.2021,13,SUMATERA BARAT,25600,565,2180,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.18.2021,13,SUMATERA BARAT,25635,567,2209,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.19.2021,13,SUMATERA BARAT,25743,567,2258,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.20.2021,13,SUMATERA BARAT,25910,574,2401,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.21.2021,13,SUMATERA BARAT,26091,578,2529,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.22.2021,13,SUMATERA BARAT,26218,585,2627,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.23.2021,13,SUMATERA BARAT,26329,585,2624,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.24.2021,13,SUMATERA BARAT,26452,585,2625,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.25.2021,13,SUMATERA BARAT,26496,588,2586,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.26.2021,13,SUMATERA BARAT,26527,591,2562,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.27.2021,13,SUMATERA BARAT,26627,592,2608,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.28.2021,13,SUMATERA BARAT,26737,593,2584,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.29.2021,13,SUMATERA BARAT,26808,599,2338,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.30.2021,13,SUMATERA BARAT,26892,600,2344,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
01.31.2021,13,SUMATERA BARAT,26979,602,2285,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.01.2021,13,SUMATERA BARAT,27023,604,2288,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.02.2021,13,SUMATERA BARAT,27060,611,2135,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.03.2021,13,SUMATERA BARAT,27189,614,2143,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.04.2021,13,SUMATERA BARAT,27286,617,2061,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.05.2021,13,SUMATERA BARAT,27344,618,2012,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.06.2021,13,SUMATERA BARAT,27439,619,1945,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.07.2021,13,SUMATERA BARAT,27568,619,1963,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.08.2021,13,SUMATERA BARAT,27610,620,1850,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.09.2021,13,SUMATERA BARAT,27661,620,1730,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.10.2021,13,SUMATERA BARAT,27802,621,1811,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.11.2021,13,SUMATERA BARAT,27887,626,1800,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.12.2021,13,SUMATERA BARAT,28010,629,1868,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.13.2021,13,SUMATERA BARAT,28091,630,1887,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.14.2021,13,SUMATERA BARAT,28168,630,1848,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.15.2021,13,SUMATERA BARAT,28182,634,1812,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.16.2021,13,SUMATERA BARAT,28236,634,1866,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.17.2021,13,SUMATERA BARAT,28307,634,1910,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.18.2021,13,SUMATERA BARAT,28419,635,1972,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.19.2021,13,SUMATERA BARAT,28509,638,2053,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.20.2021,13,SUMATERA BARAT,28590,641,2071,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.21.2021,13,SUMATERA BARAT,28661,641,2087,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.22.2021,13,SUMATERA BARAT,28690,641,1889,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.23.2021,13,SUMATERA BARAT,28750,642,1764,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.24.2021,13,SUMATERA BARAT,28837,642,1662,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.25.2021,13,SUMATERA BARAT,28920,642,1612,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.26.2021,13,SUMATERA BARAT,29017,643,1571,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.27.2021,13,SUMATERA BARAT,29098,643,1557,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
02.28.2021,13,SUMATERA BARAT,29182,643,1512,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.01.2021,13,SUMATERA BARAT,29204,647,1366,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.02.2021,13,SUMATERA BARAT,29275,648,1287,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.03.2021,13,SUMATERA BARAT,29380,650,1206,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.04.2021,13,SUMATERA BARAT,29467,652,1216,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.05.2021,13,SUMATERA BARAT,29554,653,1137,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.06.2021,13,SUMATERA BARAT,29646,653,1088,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.07.2021,13,SUMATERA BARAT,29706,654,1078,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.08.2021,13,SUMATERA BARAT,29714,655,1010,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.09.2021,13,SUMATERA BARAT,29797,657,1058,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.10.2021,13,SUMATERA BARAT,29898,658,1057,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.11.2021,13,SUMATERA BARAT,29985,659,1039,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.12.2021,13,SUMATERA BARAT,30042,663,1044,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.13.2021,13,SUMATERA BARAT,30110,665,1060,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.14.2021,13,SUMATERA BARAT,30203,668,1005,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.15.2021,13,SUMATERA BARAT,30225,668,994,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.16.2021,13,SUMATERA BARAT,30280,668,985,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.17.2021,13,SUMATERA BARAT,30415,672,1050,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.18.2021,13,SUMATERA BARAT,30520,672,1064,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.19.2021,13,SUMATERA BARAT,30629,674,1091,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.20.2021,13,SUMATERA BARAT,30706,675,995,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.21.2021,13,SUMATERA BARAT,30793,677,1020,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.22.2021,13,SUMATERA BARAT,30834,677,1002,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.23.2021,13,SUMATERA BARAT,30924,679,1049,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.24.2021,13,SUMATERA BARAT,31013,679,1033,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.25.2021,13,SUMATERA BARAT,31124,679,1021,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.26.2021,13,SUMATERA BARAT,31239,679,1090,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.27.2021,13,SUMATERA BARAT,31349,680,1135,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.28.2021,13,SUMATERA BARAT,31455,682,1111,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.29.2021,13,SUMATERA BARAT,31496,683,1114,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.30.2021,13,SUMATERA BARAT,31602,683,1207,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
03.31.2021,13,SUMATERA BARAT,31728,684,1276,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.01.2021,13,SUMATERA BARAT,31862,685,1333,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.02.2021,13,SUMATERA BARAT,32012,689,1424,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.03.2021,13,SUMATERA BARAT,32098,690,1417,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.04.2021,13,SUMATERA BARAT,32155,690,1437,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.05.2021,13,SUMATERA BARAT,32206,694,1374,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.06.2021,13,SUMATERA BARAT,32311,698,1360,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.07.2021,13,SUMATERA BARAT,32440,698,1368,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.08.2021,13,SUMATERA BARAT,32655,708,1380,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.09.2021,13,SUMATERA BARAT,32800,710,1456,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.10.2021,13,SUMATERA BARAT,32955,715,1552,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.11.2021,13,SUMATERA BARAT,33069,716,1512,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.12.2021,13,SUMATERA BARAT,33126,718,1517,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.13.2021,13,SUMATERA BARAT,33227,722,1452,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.14.2021,13,SUMATERA BARAT,33401,725,1455,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.15.2021,13,SUMATERA BARAT,33559,730,1455,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.16.2021,13,SUMATERA BARAT,33727,734,1457,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.17.2021,13,SUMATERA BARAT,33933,741,1516,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.18.2021,13,SUMATERA BARAT,34137,744,1618,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.19.2021,13,SUMATERA BARAT,34226,747,1645,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.20.2021,13,SUMATERA BARAT,34402,753,1669,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.21.2021,13,SUMATERA BARAT,34916,761,2069,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.22.2021,13,SUMATERA BARAT,35202,763,2253,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.23.2021,13,SUMATERA BARAT,35434,765,2253,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.24.2021,13,SUMATERA BARAT,35729,771,2283,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.25.2021,13,SUMATERA BARAT,35963,773,2438,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.26.2021,13,SUMATERA BARAT,36056,779,2469,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
04.27.2021,13,SUMATERA BARAT,36268,783,2430,cumulative,cumulative,daily,https://data.covid19.go.id/public/api/prov_detail_SUMATERA_BARAT.json
