date,admin1_bps_code,admin2_bps_code,admin1_bps,admin2_bps,batch,Divaksin 4,source
06.11.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.12.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.14.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.15.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.16.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.17.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.18.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.19.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.21.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.22.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.23.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.24.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.25.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.26.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.27.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.27.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.27.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.27.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.28.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,private sector,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.29.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
06.30.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
07.01.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
07.02.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.03.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
07.04.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,healthcare worker,0,https://vaksin.kemkes.go.id/#/detail_data
07.05.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,age 12-17 yo,0,https://vaksin.kemkes.go.id/#/detail_data
07.06.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,elderly,0,https://vaksin.kemkes.go.id/#/detail_data
07.06.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.06.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.06.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,general and vulnerable,0,https://vaksin.kemkes.go.id/#/detail_data
07.06.2021,76,7605,SULAWESI BARAT,KAB. PASANGKAYU,public servant,0,https://vaksin.kemkes.go.id/#/detail_data
